Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"06037433801","14000US06037433801","Census Tract 4338.01","Census Tract 4338.01, Los Angeles County, California","ca","140","00","ACSSF","0005203",,,,,"06","037",,,,"433801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5944,2689,11,138,490,0,2515,101
"06037433802","14000US06037433802","Census Tract 4338.02","Census Tract 4338.02, Los Angeles County, California","ca","140","00","ACSSF","0005204",,,,,"06","037",,,,"433802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362,1648,63,34,624,0,928,65
"06037433901","14000US06037433901","Census Tract 4339.01","Census Tract 4339.01, Los Angeles County, California","ca","140","00","ACSSF","0005205",,,,,"06","037",,,,"433901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032,2835,43,236,1209,8,1548,153
"06037433902","14000US06037433902","Census Tract 4339.02","Census Tract 4339.02, Los Angeles County, California","ca","140","00","ACSSF","0005206",,,,,"06","037",,,,"433902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,1552,0,70,433,0,1204,25
"06037434001","14000US06037434001","Census Tract 4340.01","Census Tract 4340.01, Los Angeles County, California","ca","140","00","ACSSF","0005207",,,,,"06","037",,,,"434001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,2232,6,35,732,0,1345,60
"06037434003","14000US06037434003","Census Tract 4340.03","Census Tract 4340.03, Los Angeles County, California","ca","140","00","ACSSF","0005208",,,,,"06","037",,,,"434003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717,2292,17,5,692,0,1638,73
"06037434004","14000US06037434004","Census Tract 4340.04","Census Tract 4340.04, Los Angeles County, California","ca","140","00","ACSSF","0005209",,,,,"06","037",,,,"434004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039,1433,5,0,189,0,1323,89
"06037460000","14000US06037460000","Census Tract 4600","Census Tract 4600, Los Angeles County, California","ca","140","00","ACSSF","0005210",,,,,"06","037",,,,"460000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4421,2930,57,10,1134,0,99,191
"06037460100","14000US06037460100","Census Tract 4601","Census Tract 4601, Los Angeles County, California","ca","140","00","ACSSF","0005211",,,,,"06","037",,,,"460100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6196,4118,720,20,543,0,133,662
"06037460200","14000US06037460200","Census Tract 4602","Census Tract 4602, Los Angeles County, California","ca","140","00","ACSSF","0005212",,,,,"06","037",,,,"460200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5861,2396,1955,0,493,54,646,317
"06037460301","14000US06037460301","Census Tract 4603.01","Census Tract 4603.01, Los Angeles County, California","ca","140","00","ACSSF","0005213",,,,,"06","037",,,,"460301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845,2271,1769,59,295,0,193,258
"06037460302","14000US06037460302","Census Tract 4603.02","Census Tract 4603.02, Los Angeles County, California","ca","140","00","ACSSF","0005214",,,,,"06","037",,,,"460302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221,2091,1213,0,166,0,621,130
"06037460401","14000US06037460401","Census Tract 4604.01","Census Tract 4604.01, Los Angeles County, California","ca","140","00","ACSSF","0005215",,,,,"06","037",,,,"460401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,377,283,0,45,10,243,27
"06037460501","14000US06037460501","Census Tract 4605.01","Census Tract 4605.01, Los Angeles County, California","ca","140","00","ACSSF","0005216",,,,,"06","037",,,,"460501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5614,3069,0,0,2072,0,54,419
"06037460502","14000US06037460502","Census Tract 4605.02","Census Tract 4605.02, Los Angeles County, California","ca","140","00","ACSSF","0005217",,,,,"06","037",,,,"460502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277,2320,13,0,1572,0,104,268
"06037460600","14000US06037460600","Census Tract 4606","Census Tract 4606, Los Angeles County, California","ca","140","00","ACSSF","0005218",,,,,"06","037",,,,"460600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416,3072,0,0,988,0,57,299
"06037460700","14000US06037460700","Census Tract 4607","Census Tract 4607, Los Angeles County, California","ca","140","00","ACSSF","0005219",,,,,"06","037",,,,"460700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139,3374,141,0,1328,0,102,194
"06037460800","14000US06037460800","Census Tract 4608","Census Tract 4608, Los Angeles County, California","ca","140","00","ACSSF","0005220",,,,,"06","037",,,,"460800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103,2378,210,16,447,0,19,33
"06037460900","14000US06037460900","Census Tract 4609","Census Tract 4609, Los Angeles County, California","ca","140","00","ACSSF","0005221",,,,,"06","037",,,,"460900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6731,2149,1093,0,676,0,2466,347
"06037461000","14000US06037461000","Census Tract 4610","Census Tract 4610, Los Angeles County, California","ca","140","00","ACSSF","0005222",,,,,"06","037",,,,"461000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249,2053,2195,49,233,0,1504,215
"06037461100","14000US06037461100","Census Tract 4611","Census Tract 4611, Los Angeles County, California","ca","140","00","ACSSF","0005223",,,,,"06","037",,,,"461100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419,2279,1279,195,161,0,1280,225
"06037461200","14000US06037461200","Census Tract 4612","Census Tract 4612, Los Angeles County, California","ca","140","00","ACSSF","0005224",,,,,"06","037",,,,"461200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535,3394,521,8,240,0,217,155
"06037461300","14000US06037461300","Census Tract 4613","Census Tract 4613, Los Angeles County, California","ca","140","00","ACSSF","0005225",,,,,"06","037",,,,"461300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840,5043,251,40,783,5,450,268
"06037461400","14000US06037461400","Census Tract 4614","Census Tract 4614, Los Angeles County, California","ca","140","00","ACSSF","0005226",,,,,"06","037",,,,"461400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,2151,194,0,250,0,246,278
"06037461501","14000US06037461501","Census Tract 4615.01","Census Tract 4615.01, Los Angeles County, California","ca","140","00","ACSSF","0005227",,,,,"06","037",,,,"461501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971,1749,679,0,500,0,815,228
"06037461502","14000US06037461502","Census Tract 4615.02","Census Tract 4615.02, Los Angeles County, California","ca","140","00","ACSSF","0005228",,,,,"06","037",,,,"461502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,2586,1041,0,497,30,1901,368
"06037461600","14000US06037461600","Census Tract 4616","Census Tract 4616, Los Angeles County, California","ca","140","00","ACSSF","0005229",,,,,"06","037",,,,"461600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6058,2079,839,38,702,0,2078,322
"06037461700","14000US06037461700","Census Tract 4617","Census Tract 4617, Los Angeles County, California","ca","140","00","ACSSF","0005230",,,,,"06","037",,,,"461700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526,1053,175,0,150,0,110,38
"06037461901","14000US06037461901","Census Tract 4619.01","Census Tract 4619.01, Los Angeles County, California","ca","140","00","ACSSF","0005231",,,,,"06","037",,,,"461901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051,2062,781,27,439,0,1558,184
"06037461902","14000US06037461902","Census Tract 4619.02","Census Tract 4619.02, Los Angeles County, California","ca","140","00","ACSSF","0005232",,,,,"06","037",,,,"461902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801,827,232,0,541,0,88,113
"06037462001","14000US06037462001","Census Tract 4620.01","Census Tract 4620.01, Los Angeles County, California","ca","140","00","ACSSF","0005233",,,,,"06","037",,,,"462001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,1256,387,0,183,133,2376,125
"06037462002","14000US06037462002","Census Tract 4620.02","Census Tract 4620.02, Los Angeles County, California","ca","140","00","ACSSF","0005234",,,,,"06","037",,,,"462002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,907,585,28,67,19,2317,120
"06037462100","14000US06037462100","Census Tract 4621","Census Tract 4621, Los Angeles County, California","ca","140","00","ACSSF","0005235",,,,,"06","037",,,,"462100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748,2102,462,71,452,0,2345,316
"06037462201","14000US06037462201","Census Tract 4622.01","Census Tract 4622.01, Los Angeles County, California","ca","140","00","ACSSF","0005236",,,,,"06","037",,,,"462201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941,1947,361,104,643,0,652,234
"06037462202","14000US06037462202","Census Tract 4622.02","Census Tract 4622.02, Los Angeles County, California","ca","140","00","ACSSF","0005237",,,,,"06","037",,,,"462202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,1355,222,0,859,0,228,111
"06037462301","14000US06037462301","Census Tract 4623.01","Census Tract 4623.01, Los Angeles County, California","ca","140","00","ACSSF","0005238",,,,,"06","037",,,,"462301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,2301,469,30,382,0,1830,253
"06037462302","14000US06037462302","Census Tract 4623.02","Census Tract 4623.02, Los Angeles County, California","ca","140","00","ACSSF","0005239",,,,,"06","037",,,,"462302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213,1416,170,0,861,0,595,171
"06037462400","14000US06037462400","Census Tract 4624","Census Tract 4624, Los Angeles County, California","ca","140","00","ACSSF","0005240",,,,,"06","037",,,,"462400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3944,2545,186,33,332,38,551,259
"06037462500","14000US06037462500","Census Tract 4625","Census Tract 4625, Los Angeles County, California","ca","140","00","ACSSF","0005241",,,,,"06","037",,,,"462500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146,4331,253,0,1118,0,123,321
"06037462600","14000US06037462600","Census Tract 4626","Census Tract 4626, Los Angeles County, California","ca","140","00","ACSSF","0005242",,,,,"06","037",,,,"462600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152,1523,158,7,309,0,102,53
"06037462700","14000US06037462700","Census Tract 4627","Census Tract 4627, Los Angeles County, California","ca","140","00","ACSSF","0005243",,,,,"06","037",,,,"462700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,2644,284,0,1108,0,1117,260
"06037462800","14000US06037462800","Census Tract 4628","Census Tract 4628, Los Angeles County, California","ca","140","00","ACSSF","0005244",,,,,"06","037",,,,"462800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827,1567,246,0,532,15,325,142
"06037462900","14000US06037462900","Census Tract 4629","Census Tract 4629, Los Angeles County, California","ca","140","00","ACSSF","0005245",,,,,"06","037",,,,"462900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797,2708,180,0,528,0,234,147
"06037463000","14000US06037463000","Census Tract 4630","Census Tract 4630, Los Angeles County, California","ca","140","00","ACSSF","0005246",,,,,"06","037",,,,"463000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665,1534,154,0,793,0,72,112
"06037463101","14000US06037463101","Census Tract 4631.01","Census Tract 4631.01, Los Angeles County, California","ca","140","00","ACSSF","0005247",,,,,"06","037",,,,"463101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373,1214,106,8,778,0,125,142
"06037463102","14000US06037463102","Census Tract 4631.02","Census Tract 4631.02, Los Angeles County, California","ca","140","00","ACSSF","0005248",,,,,"06","037",,,,"463102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878,1908,92,24,1274,12,443,125
"06037463200","14000US06037463200","Census Tract 4632","Census Tract 4632, Los Angeles County, California","ca","140","00","ACSSF","0005249",,,,,"06","037",,,,"463200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563,1758,204,0,998,18,404,181
"06037463300","14000US06037463300","Census Tract 4633","Census Tract 4633, Los Angeles County, California","ca","140","00","ACSSF","0005250",,,,,"06","037",,,,"463300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,1078,93,0,520,0,184,95
"06037463400","14000US06037463400","Census Tract 4634","Census Tract 4634, Los Angeles County, California","ca","140","00","ACSSF","0005251",,,,,"06","037",,,,"463400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787,2792,379,16,1615,0,778,207
"06037463500","14000US06037463500","Census Tract 4635","Census Tract 4635, Los Angeles County, California","ca","140","00","ACSSF","0005252",,,,,"06","037",,,,"463500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5982,3444,330,20,1615,4,389,180
"06037463601","14000US06037463601","Census Tract 4636.01","Census Tract 4636.01, Los Angeles County, California","ca","140","00","ACSSF","0005253",,,,,"06","037",,,,"463601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988,3239,145,0,1841,33,429,301
"06037463602","14000US06037463602","Census Tract 4636.02","Census Tract 4636.02, Los Angeles County, California","ca","140","00","ACSSF","0005254",,,,,"06","037",,,,"463602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2957,565,32,1937,0,199,367
"06037463700","14000US06037463700","Census Tract 4637","Census Tract 4637, Los Angeles County, California","ca","140","00","ACSSF","0005255",,,,,"06","037",,,,"463700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138,2122,190,0,444,0,146,236
"06037463800","14000US06037463800","Census Tract 4638","Census Tract 4638, Los Angeles County, California","ca","140","00","ACSSF","0005256",,,,,"06","037",,,,"463800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066,2944,95,0,681,0,75,271
"06037463900","14000US06037463900","Census Tract 4639","Census Tract 4639, Los Angeles County, California","ca","140","00","ACSSF","0005257",,,,,"06","037",,,,"463900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290,2253,298,27,381,0,170,161
"06037464000","14000US06037464000","Census Tract 4640","Census Tract 4640, Los Angeles County, California","ca","140","00","ACSSF","0005258",,,,,"06","037",,,,"464000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623,3282,519,0,1447,0,114,261
"06037464100","14000US06037464100","Census Tract 4641","Census Tract 4641, Los Angeles County, California","ca","140","00","ACSSF","0005259",,,,,"06","037",,,,"464100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7121,2501,56,0,4162,27,129,246
"06037464200","14000US06037464200","Census Tract 4642","Census Tract 4642, Los Angeles County, California","ca","140","00","ACSSF","0005260",,,,,"06","037",,,,"464200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073,1656,190,0,3817,0,250,160
"06037480002","14000US06037480002","Census Tract 4800.02","Census Tract 4800.02, Los Angeles County, California","ca","140","00","ACSSF","0005261",,,,,"06","037",,,,"480002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,1345,69,0,1837,0,345,27
"06037480011","14000US06037480011","Census Tract 4800.11","Census Tract 4800.11, Los Angeles County, California","ca","140","00","ACSSF","0005262",,,,,"06","037",,,,"480011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5466,1395,28,35,2505,7,1395,101
"06037480012","14000US06037480012","Census Tract 4800.12","Census Tract 4800.12, Los Angeles County, California","ca","140","00","ACSSF","0005263",,,,,"06","037",,,,"480012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975,1234,51,0,3051,0,454,185
"06037480101","14000US06037480101","Census Tract 4801.01","Census Tract 4801.01, Los Angeles County, California","ca","140","00","ACSSF","0005264",,,,,"06","037",,,,"480101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,612,3,15,2746,0,190,165
"06037480102","14000US06037480102","Census Tract 4801.02","Census Tract 4801.02, Los Angeles County, California","ca","140","00","ACSSF","0005265",,,,,"06","037",,,,"480102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487,1316,97,73,2599,0,240,162
"06037480201","14000US06037480201","Census Tract 4802.01","Census Tract 4802.01, Los Angeles County, California","ca","140","00","ACSSF","0005266",,,,,"06","037",,,,"480201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787,1643,49,0,1468,0,457,170
"06037480202","14000US06037480202","Census Tract 4802.02","Census Tract 4802.02, Los Angeles County, California","ca","140","00","ACSSF","0005267",,,,,"06","037",,,,"480202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,764,27,30,1121,0,462,149
"06037480302","14000US06037480302","Census Tract 4803.02","Census Tract 4803.02, Los Angeles County, California","ca","140","00","ACSSF","0005268",,,,,"06","037",,,,"480302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672,1606,41,99,1991,8,713,214
"06037480303","14000US06037480303","Census Tract 4803.03","Census Tract 4803.03, Los Angeles County, California","ca","140","00","ACSSF","0005269",,,,,"06","037",,,,"480303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,833,230,0,1826,13,1113,88
"06037480304","14000US06037480304","Census Tract 4803.04","Census Tract 4803.04, Los Angeles County, California","ca","140","00","ACSSF","0005270",,,,,"06","037",,,,"480304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506,732,77,54,2445,0,1018,180
"06037480400","14000US06037480400","Census Tract 4804","Census Tract 4804, Los Angeles County, California","ca","140","00","ACSSF","0005271",,,,,"06","037",,,,"480400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538,1689,205,25,2687,0,631,301
"06037480500","14000US06037480500","Census Tract 4805","Census Tract 4805, Los Angeles County, California","ca","140","00","ACSSF","0005272",,,,,"06","037",,,,"480500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,3254,3,0,1437,0,184,230
"06037480600","14000US06037480600","Census Tract 4806","Census Tract 4806, Los Angeles County, California","ca","140","00","ACSSF","0005273",,,,,"06","037",,,,"480600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8038,4844,518,15,1752,0,432,477
"06037480702","14000US06037480702","Census Tract 4807.02","Census Tract 4807.02, Los Angeles County, California","ca","140","00","ACSSF","0005274",,,,,"06","037",,,,"480702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284,1947,220,0,1823,0,94,200
"06037480703","14000US06037480703","Census Tract 4807.03","Census Tract 4807.03, Los Angeles County, California","ca","140","00","ACSSF","0005275",,,,,"06","037",,,,"480703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,1907,136,0,1286,0,116,167
"06037480704","14000US06037480704","Census Tract 4807.04","Census Tract 4807.04, Los Angeles County, California","ca","140","00","ACSSF","0005276",,,,,"06","037",,,,"480704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4619,2287,45,44,1520,0,252,471
"06037480802","14000US06037480802","Census Tract 4808.02","Census Tract 4808.02, Los Angeles County, California","ca","140","00","ACSSF","0005277",,,,,"06","037",,,,"480802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162,861,5,0,1173,3,1005,115
"06037480803","14000US06037480803","Census Tract 4808.03","Census Tract 4808.03, Los Angeles County, California","ca","140","00","ACSSF","0005278",,,,,"06","037",,,,"480803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699,1321,50,42,853,0,1202,231
"06037480804","14000US06037480804","Census Tract 4808.04","Census Tract 4808.04, Los Angeles County, California","ca","140","00","ACSSF","0005279",,,,,"06","037",,,,"480804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892,1038,193,0,2300,0,1019,342
"06037480901","14000US06037480901","Census Tract 4809.01","Census Tract 4809.01, Los Angeles County, California","ca","140","00","ACSSF","0005280",,,,,"06","037",,,,"480901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407,900,197,0,2687,0,1539,84
"06037480902","14000US06037480902","Census Tract 4809.02","Census Tract 4809.02, Los Angeles County, California","ca","140","00","ACSSF","0005281",,,,,"06","037",,,,"480902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109,973,71,33,1969,0,1017,46
"06037480903","14000US06037480903","Census Tract 4809.03","Census Tract 4809.03, Los Angeles County, California","ca","140","00","ACSSF","0005282",,,,,"06","037",,,,"480903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248,590,28,6,2096,0,420,108
"06037481001","14000US06037481001","Census Tract 4810.01","Census Tract 4810.01, Los Angeles County, California","ca","140","00","ACSSF","0005283",,,,,"06","037",,,,"481001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4369,958,37,6,2608,0,686,74
"06037481002","14000US06037481002","Census Tract 4810.02","Census Tract 4810.02, Los Angeles County, California","ca","140","00","ACSSF","0005284",,,,,"06","037",,,,"481002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5646,936,14,0,2998,28,1467,203
"06037481101","14000US06037481101","Census Tract 4811.01","Census Tract 4811.01, Los Angeles County, California","ca","140","00","ACSSF","0005285",,,,,"06","037",,,,"481101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4513,1342,72,11,2080,14,930,64
"06037481102","14000US06037481102","Census Tract 4811.02","Census Tract 4811.02, Los Angeles County, California","ca","140","00","ACSSF","0005286",,,,,"06","037",,,,"481102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,835,56,0,2611,0,292,206
"06037481103","14000US06037481103","Census Tract 4811.03","Census Tract 4811.03, Los Angeles County, California","ca","140","00","ACSSF","0005287",,,,,"06","037",,,,"481103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4926,698,16,15,2528,0,1596,73
"06037481201","14000US06037481201","Census Tract 4812.01","Census Tract 4812.01, Los Angeles County, California","ca","140","00","ACSSF","0005288",,,,,"06","037",,,,"481201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,486,24,0,2473,0,876,51
"06037481202","14000US06037481202","Census Tract 4812.02","Census Tract 4812.02, Los Angeles County, California","ca","140","00","ACSSF","0005289",,,,,"06","037",,,,"481202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6188,1130,7,10,3548,0,1231,262
"06037481300","14000US06037481300","Census Tract 4813","Census Tract 4813, Los Angeles County, California","ca","140","00","ACSSF","0005290",,,,,"06","037",,,,"481300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3299,554,17,8,2219,6,471,24
